;category;title;description;price;level;img_alt;img_url;product_quantity;product_details;img_src
10;PROGRAMOWANIE;Kurs Gatsby.js - łatwe tworzenie wydajnych stron;Naucz się szybko budować nowoczesne i niesamowicie wydajne strony z frameworkiem Gatsby.js.;69;Podstawowy;Kurs Gatsby.js - łatwe tworzenie wydajnych stron;;1000;22 materiałów treningowych i 30 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gatsby_js_-_latwe_tworzenie_wydajnych_stron.jpg
11;PROGRAMOWANIE;Fundamenty języka HTML - kodowanie stron od podstaw;Jasne i proste wprowadzenie do najważniejszej technologii tworzenia stron. Aktualna wiedza i wiele praktyki w pracy z HTML.;79;Podstawowy;Fundamenty języka HTML - kodowanie stron od podstaw;;1000;20 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_jezyka_html_-_kodowanie_stron_od_podstaw.jpg
12;PROGRAMOWANIE;Fundamenty CSS - stylowanie stron od podstaw;Twórz wspaniałe strony z użyciem niesamowitych możliwości współczesnego CSS. Poznaj od zera techniki stylowania stron z kaskadowymi arkuszami stylów.;79;Podstawowy;Fundamenty CSS - stylowanie stron od podstaw;;1000;20 materiałów treningowych i 76 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_css_-_stylowanie_stron_od_podstaw.jpg
13;PROGRAMOWANIE;Kurs Błyskawiczne tworzenie stron z Tailwind CSS;Naucz się budować nowoczesne, responsywne strony internetowe tak szybko, jak nigdy dotąd. Poznaj bardzo popularny framework Tailwind CSS i naucz się wykorzystywać jego potężne możliwości.;69;Średniozaawansowany;Kurs Błyskawiczne tworzenie stron z Tailwind CSS;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_blyskawiczne_tworzenie_stron_z_tailwind_css.jpg
14;PROGRAMOWANIE;Kurs Przetwarzanie języka naturalnego z Python;Naucz się przetwarzania języka naturalnego w Python i rozwiązywania realnych problemów za pomocą algorytmów NLP.;79;Zaawansowany;Kurs Przetwarzanie języka naturalnego z Python;;1000;20 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_przetwarzanie_jezyka_naturalnego_z_python.jpg
15;PROGRAMOWANIE;Kurs Metodologia BEM - jak pisać dobry kod CSS;Opanuj metodologię BEM CSS i naucz się szybciej tworzyć nowoczesne, responsywne strony i aplikacje webowe.;69;Średniozaawansowany;Kurs Metodologia BEM - jak pisać dobry kod CSS;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_metodologia_bem_-_jak_pisac_dobry_kod_css.jpg
16;PROGRAMOWANIE;Kurs SwiftUI - nowe podejście w tworzeniu aplikacji;Poznaj SwiftUI i wykorzystaj nowoczesne podejście do tworzenia aplikacji na iOS i inne platformy Apple.;69;Podstawowy;Kurs SwiftUI - nowe podejście w tworzeniu aplikacji;;1000;30 materiałów treningowych i 55 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_swiftui_-_nowe_podejscie_w_tworzeniu_aplikacji.jpg
17;PROGRAMOWANIE;Kurs Github - zdalne repozytoria od podstaw;Naucz sprawnej pracy z kodem wykorzystując GitHub. Dowiedz się jak zarządzać repozytoriami, tworzyć dokumentację projektów i wiele więcej.;69;Podstawowy;Kurs Github - zdalne repozytoria od podstaw;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_github_-_zdalne_repozytoria_od_podstaw.jpg
18;PROGRAMOWANIE;Kurs Ansible - automatyzacja zadań w praktyce;Poznaj techniki automatyzacji zadań z Ansible. Raz na zawsze skończ z manualną konfiguracją i pracochłonnym wdrażaniem aplikacji.;59;Podstawowy;Kurs Ansible - automatyzacja zadań w praktyce;;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ansible_-_automatyzacja_zadan_w_praktyce.jpg
19;PROGRAMOWANIE;Kurs Wyrażenia regularne - od podstaw do eksperta;Opanuj potężne możliwości wyrażeń regularnych. Zdobądź uniwersalną wiedzę o RegEx, którą zastosujesz w każdej technologii i języku programowania.;59;Średniozaawansowany;Kurs Wyrażenia regularne - od podstaw do eksperta;;1000;23 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wyrazenia_regularne_-_od_podstaw_do_eksperta.jpg
20;PROGRAMOWANIE;Kurs Jak zacząć karierę w Data Science;Rozpocznij karierę jako specjalista przetwarzania danych. Poznaj możliwe ścieżki rozwoju i przydatne narzędzia w Data Science, Data Engineering i AI.;89;Podstawowy;Kurs Jak zacząć karierę w Data Science;;1000;20 materiałów treningowych i 24 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_jak_zaczac_kariere_w_data_science.jpg
21;PROGRAMOWANIE;Kurs Flutter i Dart - tworzenie aplikacji mobilnych w praktyce;Poznaj olbrzymie możliwości frameworka Flutter i języka Dart. Stwórz od zera własną aplikację mobilną na Androida lub iOS.;79;Średniozaawansowany;Kurs Flutter i Dart - tworzenie aplikacji mobilnych w praktyce;;1000;53 materiałów treningowych i 23 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_flutter_i_dart_-_tworzenie_aplikacji_mobilnych_w_praktyce.jpg
22;PROGRAMOWANIE;Kurs Tworzenie stron internetowych - praktyczne projekty;Stwórz aż trzy nowoczesne strony internetowe na podstawie projektów graficznych. Naucz się budować profesjonalne w pełni responsywne witryny!;89;Średniozaawansowany;Kurs Tworzenie stron internetowych - praktyczne projekty;;1000;20 materiałów treningowych i 46 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_tworzenie_stron_internetowych_-_praktyczne_projekty.jpg
23;PROGRAMOWANIE;Kurs SQL - bazy danych od podstaw;Poznaj język SQL od zera i dowiedz się jak programować wydajne i bezpieczne bazy danych. Naucz się wyszukiwać, wstawiać i modyfikować dane oraz tworzyć proste i złożone zapytania SQL.;89;Podstawowy;Kurs SQL - bazy danych od podstaw;;1000;35 materiałów treningowych i 27 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_sql_-_bazy_danych_od_podstaw.jpg
24;PROGRAMOWANIE;Kurs WordPress dla zielonych - własna strona od podstaw;Stwórz własną stronę bez jakiejkolwiek wiedzy na temat programowania. Dowiedz się jak samodzielnie nią zarządzać i wykorzystać do rozwoju swojego biznesu lub pasji.;79;Podstawowy;Kurs WordPress dla zielonych - własna strona od podstaw;;1000;20 materiałów treningowych i 62 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wordpress_dla_zielonych.jpg
25;PROGRAMOWANIE;Kurs Praca z JSON i XML w praktyce;Poznaj struktury formatów JSON i XML na praktycznych przykładach. Wykorzystaj zdobytą wiedzę niezależnie od języka, w którym programujesz!;59;Podstawowy;Kurs Praca z JSON i XML w praktyce;;1000;20 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_praca_z_json_i_xml_w_praktyce.jpg
26;PROGRAMOWANIE;Kurs Tworzenie stron internetowych bez kodowania;Zbuduj dowolną stronę bez znajomości HTML, CSS, JavaScript i jakiekolwiek umiejętności kodowania. Wykorzystaj narzędzia no-code już dziś!;89;Podstawowy;Kurs Tworzenie stron internetowych bez kodowania;;1000;25 materiałów treningowych i 48 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/tworzenie_stron_internetowych_bez_kodowania.jpg
27;PROGRAMOWANIE;Kurs Django - aplikacje webowe od podstaw;Poznaj od zera Django, jeden z najpopularniejszych frameworków Python i wykorzystaj jego możliwości do tworzenia dynamicznych aplikacji webowych.;79;Podstawowy;Kurs Django - aplikacje webowe od podstaw;;1000;21 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_django_-_aplikacje_webowe_od_podstaw.jpg
28;PROGRAMOWANIE;Kurs Produktywny programista - techniki i narzędzia no-code;Dowiedz się jak wykorzystać najlepsze narzędzia no-code i lepiej organizować swoją pracę, tak by stać się bardziej produktywnym programistą!;69;Podstawowy;Kurs Produktywny programista - techniki i narzędzia no-code;;1000;26 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_produktywny_programista_-_techniki_i_narzedzia_no-code.jpg
29;PROGRAMOWANIE;Fundamenty programowania w języku PHP 8;Naucz się od podstaw najnowszej wersji języka PHP i zacznij szybko tworzyć wydajne aplikacje back-endowe.;79;Podstawowy;Fundamenty programowania w języku PHP 8;;1000;20 materiałów treningowych i 67 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fundamenty_programowania_w_jezyku_php_8.jpg
30;PROGRAMOWANIE;Kurs Gatsby.js - łatwe tworzenie wydajnych stron;Naucz się szybko budować nowoczesne i niesamowicie wydajne strony z frameworkiem Gatsby.js.;69;Podstawowy;Kurs Gatsby.js - łatwe tworzenie wydajnych stron;;1000;22 materiałów treningowych i 30 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_gatsby_js_-_latwe_tworzenie_wydajnych_stron.jpg
31;PROGRAMOWANIE;Fundamenty języka HTML - kodowanie stron od podstaw;Jasne i proste wprowadzenie do najważniejszej technologii tworzenia stron. Aktualna wiedza i wiele praktyki w pracy z HTML.;79;Podstawowy;Fundamenty języka HTML - kodowanie stron od podstaw;;1000;20 materiałów treningowych i 58 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_jezyka_html_-_kodowanie_stron_od_podstaw.jpg
32;PROGRAMOWANIE;Fundamenty CSS - stylowanie stron od podstaw;Twórz wspaniałe strony z użyciem niesamowitych możliwości współczesnego CSS. Poznaj od zera techniki stylowania stron z kaskadowymi arkuszami stylów.;79;Podstawowy;Fundamenty CSS - stylowanie stron od podstaw;;1000;20 materiałów treningowych i 76 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_css_-_stylowanie_stron_od_podstaw.jpg
33;PROGRAMOWANIE;Kurs Błyskawiczne tworzenie stron z Tailwind CSS;Naucz się budować nowoczesne, responsywne strony internetowe tak szybko, jak nigdy dotąd. Poznaj bardzo popularny framework Tailwind CSS i naucz się wykorzystywać jego potężne możliwości.;69;Średniozaawansowany;Kurs Błyskawiczne tworzenie stron z Tailwind CSS;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_blyskawiczne_tworzenie_stron_z_tailwind_css.jpg
34;PROGRAMOWANIE;Kurs Przetwarzanie języka naturalnego z Python;Naucz się przetwarzania języka naturalnego w Python i rozwiązywania realnych problemów za pomocą algorytmów NLP.;79;Zaawansowany;Kurs Przetwarzanie języka naturalnego z Python;;1000;20 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_przetwarzanie_jezyka_naturalnego_z_python.jpg
35;PROGRAMOWANIE;Kurs Metodologia BEM - jak pisać dobry kod CSS;Opanuj metodologię BEM CSS i naucz się szybciej tworzyć nowoczesne, responsywne strony i aplikacje webowe.;69;Średniozaawansowany;Kurs Metodologia BEM - jak pisać dobry kod CSS;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_metodologia_bem_-_jak_pisac_dobry_kod_css.jpg
36;PROGRAMOWANIE;Kurs SwiftUI - nowe podejście w tworzeniu aplikacji;Poznaj SwiftUI i wykorzystaj nowoczesne podejście do tworzenia aplikacji na iOS i inne platformy Apple.;69;Podstawowy;Kurs SwiftUI - nowe podejście w tworzeniu aplikacji;;1000;30 materiałów treningowych i 55 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_swiftui_-_nowe_podejscie_w_tworzeniu_aplikacji.jpg
37;PROGRAMOWANIE;Kurs Github - zdalne repozytoria od podstaw;Naucz sprawnej pracy z kodem wykorzystując GitHub. Dowiedz się jak zarządzać repozytoriami, tworzyć dokumentację projektów i wiele więcej.;69;Podstawowy;Kurs Github - zdalne repozytoria od podstaw;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_github_-_zdalne_repozytoria_od_podstaw.jpg
38;PROGRAMOWANIE;Kurs Ansible - automatyzacja zadań w praktyce;Poznaj techniki automatyzacji zadań z Ansible. Raz na zawsze skończ z manualną konfiguracją i pracochłonnym wdrażaniem aplikacji.;59;Podstawowy;Kurs Ansible - automatyzacja zadań w praktyce;;1000;20 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_ansible_-_automatyzacja_zadan_w_praktyce.jpg
39;PROGRAMOWANIE;Kurs Wyrażenia regularne - od podstaw do eksperta;Opanuj potężne możliwości wyrażeń regularnych. Zdobądź uniwersalną wiedzę o RegEx, którą zastosujesz w każdej technologii i języku programowania.;59;Średniozaawansowany;Kurs Wyrażenia regularne - od podstaw do eksperta;;1000;23 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_wyrazenia_regularne_-_od_podstaw_do_eksperta.jpg
40;PROGRAMOWANIE;Kurs JAVA - programowanie wielowątkowe i optymalizacja aplikacji;Opanuj najważniejsze techniki programowania wielowątkowego. Dowiedz się jak pisać aplikacje, które optymalnie wykorzystują możliwości platformy sprzętowej.;59;Średniozaawansowany;Kurs JAVA - programowanie wielowątkowe i optymalizacja aplikacji;;1000;24 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_java_-_programowanie_wielowatkowe_i_optymalizacja_aplikacji.jpg
41;PROGRAMOWANIE;Wprowadzenie do blockchain - Ethereum i smart kontrakty w praktyce;Opanuj platformę Ethereum i zacznij tworzyć własne aplikacje oparte na blockchain. Poznaj język  Solidity i dowiedz się jak pisać smart kontrakty.;49;Podstawowy;Wprowadzenie do blockchain - Ethereum i smart kontrakty w praktyce;;1000;20 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wprowadzenie_do_blockchain.jpg
42;PROGRAMOWANIE;Kurs Machine Learning - projektowanie sieci neuronowych;Dowiedz się jak w praktyce wykorzystać sieci neuronowe. Rozwiń swoją wiedzę na temat Machine Learning i twórz zaawansowane i dobrze zoptymalizowane algorytmy sztucznej inteligencji.;69;Średniozaawansowany;Kurs Machine Learning - projektowanie sieci neuronowych;;1000;26 materiałów treningowych i 35 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_machine_learning_-_projektowanie_sieci_neuronowych.jpg
43;PROGRAMOWANIE;Kurs Docker dla zaawansowanych;Opanuj zaawansowane techniki pracy z Dockerem i zdobądź umiejętności niezbędne do sprawnej implementacji procesów CI/CD.;69;Zaawansowany;Kurs Docker dla zaawansowanych;;1000;26 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_docker_dla_zaawansowanych.jpg
44;PROGRAMOWANIE;Kurs Programowanie w Python dla dzieci i młodzieży;Naucz się programowania w Pythonie od zera. Niezależnie od wieku i Twojego poziomu doświadczenia, z tym kursem zrobisz pierwszy krok, który pozwoli Ci pisać własne programy.;69;Podstawowy;Kurs Programowanie w Python dla dzieci i młodzieży;;1000;23 materiałów treningowych i 56 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_programowanie_w_python_dla_dzieci_i_mlodziezy.jpg
45;PROGRAMOWANIE;Kurs WooCommerce - sklep internetowy krok po kroku;Zbuduj profesjonalny sklep z WooCommerce i przenieś swój biznes do internetu. Zacznij sprzedawać online dowolne produkty fizyczne lub wirtualne.;99;Podstawowy;Kurs WooCommerce - sklep internetowy krok po kroku;;1000;21 materiałów treningowych i 52 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_woocommerce_-_sklep_internetowy_krok_po_kroku.jpg
46;PROGRAMOWANIE;Kurs Power Pivot - analiza i modelowanie danych w Excelu;Wykorzystaj możliwości Power Pivot i naucz się optymalnie przetwarzać, analizować i modelować dowolne dane w Excelu. ;59;Średniozaawansowany;Kurs Power Pivot - analiza i modelowanie danych w Excelu;;1000;20 materiałów treningowych i 20 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_power_pivot_-_analiza_i_modelowanie_danych_w_excelu.jpg
47;PROGRAMOWANIE;Kurs Machine Learning - drzewa decyzyjne i lasy losowe;Opanuj drzewa decyzyjne i zdobądź praktyczne umiejętności modelując zbiory danych. Naucz się rozwiązywać realne problemy dzięki uczeniu maszynowemu.;79;Średniozaawansowany;Kurs Machine Learning - drzewa decyzyjne i lasy losowe;;1000;20 materiałów treningowych i 40 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_machine_learning_-_drzewa_decyzyjne_i_lasy_losowe.jpg
48;PROGRAMOWANIE;Kurs Power Query - przetwarzanie danych w Excelu;Wykorzystaj Power Query do podejmowania optymalnych decyzji. Zostań ekspertem od pobierania, organizowania oraz analizowania danych.;49;Średniozaawansowany;Kurs Power Query - przetwarzanie danych w Excelu;;1000;20 materiałów treningowych i 26 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_power_query_-_przetwarzanie_danych_w_excelu.jpg
49;PROGRAMOWANIE;Kurs Programowanie VBA w Excelu dla zaawansowanych;Zacznij wykorzystywać pełny potencjał VBA w Excelu i zautomatyzuj swoją pracę z danymi.;69;Zaawansowany;Kurs Programowanie VBA w Excelu dla zaawansowanych;;1000;23 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_programowanie_vba_w_excelu_dla_zaawansowanych.jpg
50;PROGRAMOWANIE;Kurs Xcode dla iOS developera;Opanuj skróty i techniki, dzięki którym będziesz sprawniej tworzyć aplikacje w środowisku Xcode. Zdobądź umiejętności niezbędne każdemu developerowi iOS.;30;Średniozaawansowany;Kurs Xcode dla iOS developera;;1000;20 materiałów treningowych i 56 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_xcode_dla_ios_developera.jpg
51;PROGRAMOWANIE;Kurs Spring Boot i JavaFX - praktyczny projekt;Rozwiń swoje umiejętności programowania, tworząc projekt oparty o nowoczesne technologie Javowe: JavaFX i SpringBoot. Stwórz współpracujące ze sobą aplikacje desktopowe oraz serwerowe.;59;Zaawansowany;Kurs Spring Boot i JavaFX - praktyczny projekt;;1000;23 materiałów treningowych i 47 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_spring_boot_i_javafx_-_praktyczny_projekt.jpg
52;PROGRAMOWANIE;Kurs PowerShell dla administratora Windows;Opanuj linię komend i naucz się automatyzować powtarzalne zadania w systemie Windows wykorzystując możliwości PowerShell.;59;Średniozaawansowany;Kurs PowerShell dla administratora Windows;;1000;20 materiałów treningowych i 38 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_powershell_dla_administratora_windows.jpg
53;PROGRAMOWANIE;Kurs Xamarin - tworzenie aplikacji cross-platformowych;Opanuj tworzenie aplikacji cross-platformowych z Xamarin.Forms. Naucz się szybko programować aplikacje za pomocą tego samego kodu na urządzenia z iOS i Androidem.;69;Podstawowy;Kurs Xamarin - tworzenie aplikacji cross-platformowych;;1000;22 materiałów treningowych i 41 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_xamarin_-_tworzenie_aplikacji_cross-platformowych.jpg
54;PROGRAMOWANIE;Kurs Tworzenie aplikacji na iOS w praktyce;Naucz się technik tworzenia aplikacji iOS na przykładzie realnych i praktycznych projektów. Dowiedz się jak programować responsywne aplikacje na urządzenia mobilne od Apple.;59;Średniozaawansowany;Kurs Tworzenie aplikacji na iOS w praktyce;;1000;22 materiałów treningowych i 51 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_tworzenie_aplikacji_na_ios_w_praktyce.jpg
55;PROGRAMOWANIE;Fundamenty programowania w języku Swift;Poznaj od podstaw język Swift niezbędny do tworzenia aplikacji dla platformę iOS. Zdobądź umiejętności, które pozwolą Ci kodować własne aplikacje.;49;Podstawowy;Fundamenty programowania w języku Swift;;1000;25 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fundamenty_programowania_w_jezyku_swift.jpg
56;PROGRAMOWANIE;Kurs Laravel od podstaw - programowanie aplikacji w PHP;Opanuj pracę z Laravel i twórz aplikacje w najlepszym frameworku PHP.;59;Podstawowy;Kurs Laravel od podstaw - programowanie aplikacji w PHP;;1000;26 materiałów treningowych i 66 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_laravel_od_podstaw_-_programowanie_aplikacji_w_php.jpg
57;PROGRAMOWANIE;Kurs Machine Learning w Python - wprowadzenie do sztucznej inteligencji;Dowiedz się jak w praktyczny sposób wejść w świat Machine Learning w Python, rozwiązywać problemy za pomocą sztucznej inteligencji, wykorzystywać zbiory danych, testować modele uczenia maszynowego.;79;Podstawowy;Kurs Machine Learning w Python - wprowadzenie do sztucznej inteligencji;;1000;21 materiałów treningowych i 49 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_machine_learning_w_python_-_wprowadzenie_do_sztucznej_inteligencji.jpg
58;PROGRAMOWANIE;Kurs Data Science w Python - wprowadzenie do analizy danych;Dowiedz się jak wykorzystać wszechstronność Pythona w analizie danych. Poznaj narzędzia, które pozwolą Ci pewnym krokiem wejść w świat Data Science. ;79;Średniozaawansowany;Kurs Data Science w Python - wprowadzenie do analizy danych;;1000;23 materiałów treningowych i 45 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_data_science_w_python_-_wprowadzenie_do_analizy_danych.jpg
59;PROGRAMOWANIE;Kurs JAVA dla zielonych;Naucz się języka JAVA od „zera” - do płynnego poruszania się w instrukcjach, metodach oraz klasach i obiektach!;69;Podstawowy;Kurs JAVA dla zielonych;;1000;20 materiałów treningowych i 52 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_java_dla_zielonych.jpg
60;PROGRAMOWANIE;Kurs Bezpieczne aplikacje JAVA;Wykorzystaj możliwości Spring Security, aby zabezpieczyć Twoje aplikacje przed powszechnymi atakami.;49;Średniozaawansowany;Kurs Bezpieczne aplikacje JAVA;;1000;20 materiałów treningowych i 29 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_bezpieczne_aplikacje_java.jpg
61;PROGRAMOWANIE;Fundamenty programowania w języku Go;Naucz się programować w języku, który umożliwia łatwe tworzenie wydajnych i niezawodnych aplikacji. Zdobądź wiedzę, która pozwoli Ci swobodnie pisać kod w języku Go.;30;Podstawowy;Fundamenty programowania w języku Go;;1000;21 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_fundamenty_programowania_w_jezyku_go.jpg
62;PROGRAMOWANIE;Kurs Symfony 5 - praktyczny projekt od podstaw;Poznaj najnowszą wersję Symfony i zbuduj własną funkcjonalną aplikację webową.;69;Podstawowy;Kurs Symfony 5 - praktyczny projekt od podstaw;;1000;30 materiałów treningowych i 48 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_symfony_5_-_praktyczny_projekt_od_podstaw.jpg
63;PROGRAMOWANIE;Kurs Spring Framework dla zaawansowanych;Rozwiń swoje umiejętność pracy ze Spring. Poznaj zaawansowane techniki, dzięki którym będziesz tworzyć jeszcze lepsze aplikacje.;59;Zaawansowany;Kurs Spring Framework dla zaawansowanych;;1000;20 materiałów treningowych i 42 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_spring_framework_dla_zaawansowanych.jpg
64;PROGRAMOWANIE;Kurs Git dla zaawansowanych;Rozwiń swoje umiejętności pracy z najpopularniejszym systemem kontroli wersji. Poznaj zaawansowane techniki i zostań ekspertem Git!;36;Zaawansowany;Kurs Git dla zaawansowanych;;1000;20 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_git_dla_zaawansowanych.jpg
65;PROGRAMOWANIE;Kurs Jira od podstaw - zarządzanie projektami;Naucz się efektywnej pracy zespołowej i zarządzania projektami w Jira. Poznaj elementy metodyk zwinnych i opanuj workflow będący standardem w większości firm na rynku.;69;Podstawowy;Kurs Jira od podstaw - zarządzanie projektami;;1000;25 materiałów treningowych i 33 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jira_od_podstaw_-_zarzadzanie_projektami.jpg
66;PROGRAMOWANIE;Kurs Git dla początkujących;Koduj sprawniej, oszczędzaj czas, unikaj niepotrzebnych błędów i stresu, dzięki git, najlepszemu systemowi kontroli wersji na rynku!;59;Podstawowy;Kurs Git dla początkujących;;1000;23 materiałów treningowych i 28 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_git_dla_poczatkujacych.jpg
67;PROGRAMOWANIE;Kurs PrestaShop 1.7 - jak założyć sklep internetowy;Zbuduj własny sklep internetowy i zacznij sprzedawać online! Dowiedz się jak dodawać produkty, podpiąć system płatności, udostępnić różne metody wysyłki oraz zarządzać zamówieniami i klientami.;79;Podstawowy;Kurs PrestaShop 1.7 - jak założyć sklep internetowy;;1000;20 materiałów treningowych i 50 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_prestashop_1_7_-_jak_zalozyc_sklep_internetowy.jpg
68;PROGRAMOWANIE;Kurs React od podstaw;Poznaj dobre praktyki tworzenia nowoczesnych aplikacji webowych z wykorzystaniem jednego z najlepszych frameworków front-endowych, jakim jest React!;59;Podstawowy;Kurs React od podstaw;;1000;22 materiałów treningowych i 53 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_react_od_podstaw.jpg
69;PROGRAMOWANIE;Fundamenty Test Driven Development;Zrozum koncepcję metodyki TDD i ideę programowania sterowanego testami. Wykorzystaj zdobytą wiedzę, by tworzyć wysokiej jakości kod, który będzie wolny od błędów i łatwy w utrzymaniu.;18;Średniozaawansowany;Fundamenty Test Driven Development;;1000;20 materiałów treningowych i 39 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/fundamenty_test_driven_development.jpg
70;PROGRAMOWANIE;Kurs HTML i JavaScript - praktyczne projekty;Poznaj zaawansowane możliwości HTML5 i JavaScript. Wykorzystaj je by tworzyć atrakcyjne i nowoczesne witryny.;49;Średniozaawansowany;Kurs HTML i JavaScript - praktyczne projekty;;1000;20 materiałów treningowych i 32 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_HTML_JS_praktyczne_projekty.jpg
71;PROGRAMOWANIE;Kurs PostgreSQL - administracja bazami danych;Naucz się administracji relacyjnymi bazami danych i wykorzystaj możliwości PostgreSQL - jednego z najlepszych i darmowych rozwiązań na rynku;49;Średniozaawansowany;Kurs PostgreSQL - administracja bazami danych;;1000;58 materiałów treningowych i 55 wykładów.;https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/postgresql_administracja_bazamin_danych.jpg
